sample_id,label,source_dataset,label_type,latitude,longitude,acquisition_time,firms_observation_id,cloud_cover,industrial_distance_km,osm_industrial_type,bands,image_path,quality,notes
wf_ts_satfire_0093,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.6874,79.7491,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0093.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 6)
wf_ts_satfire_0094,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.0148,77.2634,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0094.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 6)
wf_sen2fire_0095,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.7754,76.2783,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0095.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 6)
wf_sen2fire_0096,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.3433,77.0767,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0096.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 6)
wf_sen2fire_0097,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.12,76.24,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0097.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 6)
wf_ts_satfire_0098,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,23.6371,92.8076,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0098.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 6)
wf_sen2fire_0099,WILDFIRE,SEN2FIRE,SOURCE_LABEL,27.4178,76.3489,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0099.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 6)
wf_ts_satfire_0100,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,32.0098,76.1791,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0100.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 6)
wf_sen2fire_0101,WILDFIRE,SEN2FIRE,SOURCE_LABEL,38.61,23.95,2023-08-20T09:30:00Z,,18.2,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0101.npz,GOOD,Curated wildfire candidate: Evia Island Wildfire Greece (cluster 6)
wf_ts_satfire_0102,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,39.72,-121.34,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0102.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 6)
wf_sen2fire_0103,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-35.21,149.71,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0103.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 6)
wf_ts_satfire_0104,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,56.6364,-111.4703,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0104.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 6)
wf_sen2fire_0105,WILDFIRE,SEN2FIRE,SOURCE_LABEL,36.26,28.01,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0105.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 6)
wf_sen2fire_0106,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.5617,76.7383,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0106.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 7)
wf_sen2fire_0107,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.9383,86.2283,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0107.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 7)
wf_ts_satfire_0108,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.4924,79.5541,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0108.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 7)
wf_ts_satfire_0109,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.2098,77.2784,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0109.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 7)
wf_sen2fire_0110,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.5804,76.4733,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0110.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 7)
wf_sen2fire_0111,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.5383,77.0617,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0111.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 7)
wf_sen2fire_0112,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.925,76.045,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0112.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 7)
wf_ts_satfire_0113,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,23.8321,92.8226,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0113.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 7)
wf_sen2fire_0114,WILDFIRE,SEN2FIRE,SOURCE_LABEL,27.2228,76.5439,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0114.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 7)
wf_ts_satfire_0115,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,32.2048,76.1641,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0115.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 7)
wf_sen2fire_0116,WILDFIRE,SEN2FIRE,SOURCE_LABEL,38.415,23.755,2023-08-20T09:30:00Z,,18.2,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0116.npz,GOOD,Curated wildfire candidate: Evia Island Wildfire Greece (cluster 7)
wf_ts_satfire_0117,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,39.915,-121.325,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0117.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 7)
wf_sen2fire_0118,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-35.405,149.905,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0118.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 7)
wf_ts_satfire_0119,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,56.8314,-111.4853,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0119.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 7)
wf_sen2fire_0120,WILDFIRE,SEN2FIRE,SOURCE_LABEL,36.065,27.815,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0120.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 7)
wf_sen2fire_0121,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.7867,76.7533,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0121.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 8)
wf_sen2fire_0122,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.7133,86.4533,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0122.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 8)
wf_ts_satfire_0123,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.7174,79.5391,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0123.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 8)
wf_ts_satfire_0124,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,30.9848,77.0534,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0124.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 8)
wf_sen2fire_0125,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.8054,76.4883,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0125.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 8)
wf_sen2fire_0126,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.3133,77.2867,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0126.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 8)
wf_sen2fire_0127,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.15,76.03,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0127.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 8)
wf_ts_satfire_0128,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,23.6071,92.5976,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0128.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 8)
wf_sen2fire_0129,WILDFIRE,SEN2FIRE,SOURCE_LABEL,27.4478,76.5589,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0129.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 8)
wf_ts_satfire_0130,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.9798,76.3891,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0130.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 8)
wf_sen2fire_0131,WILDFIRE,SEN2FIRE,SOURCE_LABEL,38.64,23.74,2023-08-20T09:30:00Z,,18.2,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0131.npz,GOOD,Curated wildfire candidate: Evia Island Wildfire Greece (cluster 8)
wf_ts_satfire_0132,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,39.69,-121.55,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0132.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 8)
wf_sen2fire_0133,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-35.18,149.92,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0133.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 8)
wf_ts_satfire_0134,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,56.6064,-111.2603,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0134.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 8)
wf_sen2fire_0135,WILDFIRE,SEN2FIRE,SOURCE_LABEL,36.29,27.8,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0135.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 8)
wf_sen2fire_0136,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.5317,76.4983,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0136.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 9)
wf_sen2fire_0137,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.9683,86.4683,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0137.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 9)
wf_ts_satfire_0138,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.4624,79.7941,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0138.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 9)
wf_ts_satfire_0139,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.2398,77.0384,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0139.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 9)
wf_sen2fire_0140,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.5504,76.2333,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0140.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 9)
wf_sen2fire_0141,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.5683,77.3017,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0141.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 9)
wf_sen2fire_0142,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.895,76.285,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0142.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 9)
wf_ts_satfire_0143,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,23.8621,92.5826,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0143.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 9)
wf_sen2fire_0144,WILDFIRE,SEN2FIRE,SOURCE_LABEL,27.1928,76.3039,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0144.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 9)
wf_ts_satfire_0145,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,32.2348,76.4041,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0145.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 9)
wf_sen2fire_0146,WILDFIRE,SEN2FIRE,SOURCE_LABEL,38.385,23.995,2023-08-20T09:30:00Z,,18.2,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0146.npz,GOOD,Curated wildfire candidate: Evia Island Wildfire Greece (cluster 9)
wf_ts_satfire_0147,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,39.945,-121.565,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0147.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 9)
wf_sen2fire_0148,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-35.435,149.665,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0148.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 9)
wf_ts_satfire_0149,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,56.8614,-111.2453,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0149.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 9)
wf_sen2fire_0150,WILDFIRE,SEN2FIRE,SOURCE_LABEL,36.035,28.055,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0150.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 9)
wf_sen2fire_0151,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.8167,76.4833,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0151.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 10)
wf_sen2fire_0152,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.6833,86.1833,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0152.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 10)
wf_ts_satfire_0153,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.7474,79.8091,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0153.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 10)
wf_ts_satfire_0154,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,30.9548,77.3234,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0154.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 10)
wf_sen2fire_0155,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.8354,76.2183,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0155.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 10)
wf_sen2fire_0156,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.2833,77.0167,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0156.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 10)
wf_sen2fire_0157,WILDFIRE,SEN2FIRE,SOURCE_LABEL,12.18,76.3,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0157.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 10)
wf_ts_satfire_0158,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,23.5771,92.8676,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0158.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 10)
wf_sen2fire_0159,WILDFIRE,SEN2FIRE,SOURCE_LABEL,27.4778,76.2889,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0159.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 10)
wf_ts_satfire_0160,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.9498,76.1191,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0160.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 10)
wf_sen2fire_0161,WILDFIRE,SEN2FIRE,SOURCE_LABEL,38.67,24.01,2023-08-20T09:30:00Z,,18.2,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0161.npz,GOOD,Curated wildfire candidate: Evia Island Wildfire Greece (cluster 10)
wf_ts_satfire_0162,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,39.66,-121.28,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0162.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 10)
wf_sen2fire_0163,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-35.15,149.65,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0163.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 10)
wf_ts_satfire_0164,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,56.5764,-111.5303,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0164.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 10)
wf_sen2fire_0165,WILDFIRE,SEN2FIRE,SOURCE_LABEL,36.32,28.07,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0165.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 10)
wf_sen2fire_0166,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.5017,76.7983,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0166.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 11)
wf_sen2fire_0167,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.9983,86.1683,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0167.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 11)
wf_ts_satfire_0168,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.4324,79.4941,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0168.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 11)
wf_ts_satfire_0169,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,31.2698,77.3384,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0169.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 11)
wf_sen2fire_0170,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.5204,76.5333,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0170.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 11)
wf_sen2fire_0171,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.5983,77.0017,2024-04-10T05:20:00Z,,11.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0171.npz,GOOD,Curated wildfire candidate: Melghat Tiger Reserve Fire (cluster 11)
wf_sen2fire_0172,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.865,75.985,2024-03-10T05:30:00Z,,31.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0172.npz,ACCEPTABLE,Curated wildfire candidate: Nagarhole National Park Edge Fire (cluster 11)
wf_ts_satfire_0173,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,23.8921,92.8826,2024-04-05T04:50:00Z,,38.9,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0173.npz,ACCEPTABLE,Curated wildfire candidate: Mizoram Aizawl Forest Fire (cluster 11)
wf_sen2fire_0174,WILDFIRE,SEN2FIRE,SOURCE_LABEL,27.1628,76.6039,2024-03-29T05:35:00Z,,19.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0174.npz,GOOD,Curated wildfire candidate: Sariska Tiger Reserve Fire (cluster 11)
wf_ts_satfire_0175,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,32.2648,76.1041,2024-05-25T05:45:00Z,,28.3,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0175.npz,GOOD,Curated wildfire candidate: Changar Forest Fire Kangra (cluster 11)
wf_sen2fire_0176,WILDFIRE,SEN2FIRE,SOURCE_LABEL,38.355,23.695,2023-08-20T09:30:00Z,,18.2,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0176.npz,GOOD,Curated wildfire candidate: Evia Island Wildfire Greece (cluster 11)
wf_ts_satfire_0177,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,39.975,-121.265,2023-07-15T18:40:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0177.npz,GOOD,Curated wildfire candidate: Camp Fire California (cluster 11)
wf_sen2fire_0178,WILDFIRE,SEN2FIRE,SOURCE_LABEL,-35.465,149.965,2023-01-10T00:15:00Z,,29.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0178.npz,GOOD,Curated wildfire candidate: Black Summer NSW Australia (cluster 11)
wf_ts_satfire_0179,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,56.8914,-111.5453,2023-06-08T18:50:00Z,,44.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0179.npz,ACCEPTABLE,Curated wildfire candidate: Boreal Wildfire Alberta Canada (cluster 11)
wf_sen2fire_0180,WILDFIRE,SEN2FIRE,SOURCE_LABEL,36.005,27.755,2023-07-22T08:50:00Z,,22.5,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0180.npz,GOOD,Curated wildfire candidate: Rhodes Island Forest Fire (cluster 11)
wf_sen2fire_0181,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.8467,76.8133,2024-03-15T05:30:00Z,,12.4,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0181.npz,GOOD,Curated wildfire candidate: Bandipur National Park Wildfire (cluster 12)
wf_sen2fire_0182,WILDFIRE,SEN2FIRE,SOURCE_LABEL,21.6533,86.5133,2024-03-22T05:15:00Z,,10.0,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0182.npz,GOOD,Curated wildfire candidate: Simlipal Tiger Reserve Fire (cluster 12)
wf_ts_satfire_0183,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,29.7774,79.4791,2024-05-02T05:40:00Z,,8.1,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0183.npz,GOOD,Curated wildfire candidate: Uttarakhand Almora Pine Forest Fire (cluster 12)
wf_ts_satfire_0184,WILDFIRE,TS_SATFIRE,SOURCE_LABEL,30.9248,76.9934,2024-05-18T05:45:00Z,,22.7,,,"B02,B03,B04,B08,B11,B12",samples/wf_ts_satfire_0184.npz,GOOD,Curated wildfire candidate: Himachal Pradesh Shimla Forest Fire (cluster 12)
wf_sen2fire_0185,WILDFIRE,SEN2FIRE,SOURCE_LABEL,11.8654,76.5483,2024-02-28T05:25:00Z,,21.6,,,"B02,B03,B04,B08,B11,B12",samples/wf_sen2fire_0185.npz,GOOD,Curated wildfire candidate: Wayanad Wildlife Sanctuary Fire (cluster 12)
